rendben,okay,Rendben.,Okay.
megköszönni | te; ön,thank | you,Köszönöm.,Thank you.
hú,whew,Hú!,Whew!
ó | férfi; ember,oh | man,"Jaj, ne.","Oh, man."
tud/képes | én | kérdezni; kérni | te; ön | valami,can | i | ask | you | something,Kérdezhetek valamit?,Can I ask you something?
aha,mm-hmm,Aha.,Mm-hmm.
ki | lenni | ez | öö | Leah,who | be | this | uh | leah,Ki ez a Leah?,"Who is this, uh, Leah?"
Leah | lenni | Ledger | volt menyasszony,leah | be | ledger | ex-fiancee,Leah Ledger volt menyasszonya.,Leah is Ledger's ex-fiancée.
ők | eltörni; megszakítani | fel; fent; várj | -ról; -ről; körülbelül | egy | év | ezelőtt,they | break | up | about | a | year | ago,Körülbelül egy éve szakítottak.,They broke up about a year ago.
hűha,wow,Hűha.,Wow.
én | van neki; birtokolni; kell | nem | ötlet,i | have | no | idea,Fogalmam sem volt.,I had no idea.
ő | akarni | -hoz; -hez; felé | lenni | a; az | csak | lány | be; bent; -ban; -ben | az ő; övé | élet,she | want | to | be | the | only | girl | in | his | life,Ő akart lenni az egyetlen lány az életében.,She wanted to be the only girl in his life.
ő | megcsalni; csalni,he | cheat,Megcsalta?,He cheated?
nem,no,Nem.,No.
ő | lenni | féltékeny | -nak; -nek; valaminek a | Diem,she | be | jealous | of | diem,Féltékeny volt Diemre.,She was jealous of Diem.
Diem | mint; kedvelni | az ő; övé | afféle; ál- | unokahúg,diem | like | his | pseudo | niece,"Diem olyan neki, mint egy afféle unokahúg.",Diem's like his-his pseudo niece.
ez van; ez az | nehéz; kemény | -hoz; -hez; felé | megmagyarázni,it's | hard | to | explain,Nehéz elmagyarázni.,It's hard to explain.
de | ő | lenni | reménytelenül | odaadó | -hoz; -hez; felé | az; hogy | kicsi; kevés | lány,but | he | be | hopelessly | devoted | to | that | little | girl,De reménytelenül ragaszkodik ahhoz a kislányhoz.,But he is hopelessly devoted to that little girl.
várni; lógni | ki; végig | -nál; -nél | az én | hely | valamikor,hang | out | at | my | place | sometime,...találkozhatnánk nálam valamikor?,...hang out at my place sometime?
ez van; ez az | az én | harmadik,it's | my | third,Ez már a harmadik.,It's my third.
mikor; amikor | te; ön | találkozni; megismerni | az én | férj | te majd | tudni; ismerni | miért,when | you | meet | my | husband | you'll | know | why,"Ha találkozol a férjemmel, megérted, miért.","When you meet my husband, you'll know why."
ő; ő van | egy | villám | rúd,he's | a | lightning | rod,Villámhárítóként vonzza a bajt.,He's a lightning rod.
Kenna | van neki; birtokolni; kell | forradalmasítani | ez | hely,kenna | have | revolutionize | this | place,Kenna forradalmasította ezt a helyet.,Kenna has revolutionized this place.
és | ő | megtalálni | a; az | hideg; fázik | patak | rendelés; sorrend,and | she | find | the | cold | creek | order,És megtalálta a Cold Creek rendelést.,And she found the Cold Creek order.
ó,oh,Ó.,Oh.
ez | lenni | jó; jól,this | be | good,Ez jó.,This is good.
ez | lenni | nagyszerű | valójában,this | be | great | actually,Ez tulajdonképpen nagyszerű.,"This is great, actually."
köszönöm,thanks,Köszönöm.,Thanks.
Roman | én vagyok | elhagyni; békén hagyni | te; ön | -hoz; -hez; felé | közel; közeli,roman | i'm | leave | you | to | close,"Roman, rád bízom a zárást.","Roman, I'm leaving you to close."
az; hogy | menő; rendben,that | cool,Így jó?,That cool?
igen,yep,Aha.,Yep.
öö | kell; szüksége van | egy | fuvar; utazás | haza; otthon,uh | need | a | ride | home,Haza kell vinni?,"Uh, need a ride home?"
igen | persze; biztos,yeah | sure,"Igen, köszönöm.","Yeah, sure."
hogyan | jönni | őt; neki; az ő | munka | jönni | -val; -vel | juttatás; előny,how | come | her | job | come | with | perk,Az ő munkájához miért járnak kiváltságok?,How come her job comes with perks?
látni | te; ön | srác; fickó,see | you | guy,"Sziasztok, srácok.","See you, guys."
ő | valaha | adni | te; ön | egy | fuvar; utazás | haza; otthon,he | ever | give | you | a | ride | home,Szokott hazavinni?,He ever give you a ride home?
nem,no,Nem.,No.
csinálni | ő | valaha | kérdezni; kérni | -ról; -ről; körülbelül | engem; nekem,do | she | ever | ask | about | me,Szokott rólam kérdezni?,Does she ever ask about me?
ő | nem ...ik | tényleg; igazán | megérteni | család | dinamika | még | annyira; így | ő | nem ...ik | tényleg; igazán | gondolni | bárki | hiányolni; lemaradni | -ból; -ből; -tól; -től | őt; neki; az ő | élet,she | doesn't | really | understand | family | dynamic | yet | so | she | doesn't | really | think | anyone | miss | from | her | life,"Még nem igazán érti a családi viszonyokat, ezért nem is érzi úgy, hogy bárki hiányozna az életéből.","She doesn't really understand family dynamics yet, so she doesn't really think anyone's missing from her life."
rendben; helyes | most | ő | gondolni | te vagy; ön van | nem | be; bent; -ban; -ben | őt; neki; az ő | élet | mert | a te; az ön | autó | nem | nagy | elég,right | now | she | think | you're | not | in | her | life | because | your | car | not | big | enough,"Most azt hiszi, azért nem vagy az életében, mert nem elég nagy az autód.","Right now, she thinks you're not in her life because your car's not big enough."
mi,what,Mi?,What?
igen | én | tudni; ismerni,yeah | i | know,"Igen, tudom.","Yeah, I know."
ez van; ez az | öö | ez van; ez az | egy | hosszú | történet,it's | uh | it's | a | long | story,Ez... hosszú történet.,"It's, uh... it's a long story."
tud/képes | te; ön | mondani; elmondani | engem; nekem | mi | ő; ő van | mint; kedvelni,can | you | tell | me | what | she's | like,"Elmesélnéd, milyen ő?",Can you tell me what she's like?
ő | szeretni; szerelem | állat,she | love | animal,Imádja az állatokat.,She loves animals.
különösen | kutya,especially | dog,Különösen a kutyákat.,Especially dogs.
ő | gyűlölni | földimogyoró | vaj | de | szeretni; szerelem | hó | tölcsér,she | hate | peanut | butter | but | love | snow | cone,"Utálja a mogyoróvajat, de imádja a jégkását.",She hates peanut butter but loves snow cones.
és | ő,and | she,És ő...,And she...
ő | van neki; birtokolni; kell | egy | tüzes | lelkület; szellem,she | have | a | fiery | spirit,Tüzes a természete.,she has a fiery spirit.
csak; éppen | mint; kedvelni | te; ön,just | like | you,"Pont, mint te.",Just like you.
én vagyok | sajnálom | -ról; -ről; körülbelül | öö,i'm | sorry | about | uh,"Sajnálom, ami, ööö...","I'm sorry about, uh..."
lenni | ez; az | Leah,be | it | leah,"Leah, ugye?",is it Leah?
hűha,wow,Hűha.,Wow.
Mary | Anne | dolgozni; munka | gyors; gyorsan,mary | anne | work | fast,Mary Anne gyorsan dolgozik.,Mary Anne works fast.
hm,mm,Hm.,Mm.
-hoz; -hez; felé | lenni | méltányos; igazságos | öö | én | tanulni | legtöbb; leginkább | -nak; -nek; valaminek a | az én | információ | -ból; -ből; -tól; -től | Scotty,to | be | fair | um | i | learn | most | of | my | info | from | scotty,"Az igazság kedvéért, a legtöbb információt Scottytól tudom.","To be fair, um, I learned most of my info from Scotty."
ó | igen,oh | yeah,"Ó, igen?","Oh, yeah?"
mint; kedvelni | mi,like | what,Például mit?,Like what?
nos; jól | én | tudni; ismerni | az; hogy | te; ön | mindkettő | sírni | nézni; figyelni | hercegnő | napló,well | i | know | that | you | both | cry | watch | princess | diary,"Tudom például, hogy mindketten sírtatok A neveletlen hercegnő nézése közben.","Well, I know that you both cried watching Princess Diaries."
ó | az én | Isten,oh | my | god,Te jó ég.,"Oh, my God."
ő | volna; tenne | mindig | mondani | az; hogy | szállóige,he | would | always | say | that | catchphrase,Mindig azt a szállóigét mondta.,He would always say that catchphrase.
ez van; ez az | átkozott; a fenébe | galamb | vagy | valami,it's | damn | pigeon | or | something,"Valami olyasmi volt, hogy „az átkozott galamb”.","It's... ""damn pigeon,"" or something."
ez van; ez az | valójában | átkozott | galamb,it's | actually | freakin | pigeon,"Valójában úgy van, hogy „rohadt galamb”.","It's actually ""freakin' pigeon."""
most | mi vagyunk | egyenlőtlen,now | we're | uneven,Most már nem vagyunk egálban.,Now we're uneven.
én | kell; szüksége van | -hoz; -hez; felé | tudni; ismerni | több | rajta; -on; -en; -ön | te; ön,i | need | to | know | more | on | you,Többet kell tudnom rólad.,I need to know more on you.
mi | csinálni | te; ön | akarni | -hoz; -hez; felé | tudni; ismerni,what | do | you | want | to | know,Mit szeretnél tudni?,What do you want to know?
mi | csinálni | te; ön | írni | -ról; -ről; körülbelül | be; bent; -ban; -ben | a te; az ön | jegyzetfüzet,what | do | you | write | about | in | your | notebook,Miről írsz a füzetedben?,What do you write about in your notebook?
mi | csinálni | te; ön | mondani | be; bent; -ban; -ben | terápia,what | do | you | say | in | therapy,Miről beszélsz a terápián?,What do you say in therapy?
én | ne; nem | menni | -hoz; -hez; felé | terápia,i | don't | go | to | therapy,Nem járok terápiára.,I don't go to therapy.
nos; jól | talán | te; ön | kellene,well | maybe | you | should,Talán kellene.,"Well, maybe you should."
én | írni | levél | -hoz; -hez; felé | Scotty,i | write | letter | to | scotty,Leveleket írok Scottynak.,I write letters to Scotty.
csinálni | te; ön | írni | -ról; -ről; körülbelül | az; hogy | éjszaka; este,do | you | write | about | that | night,Írtál arról az éjszakáról?,Did you write about that night?
igen,yes,Igen.,Yes.
öö | tud/képes | te; ön | nem | játszani | zene,uh | can | you | not | play | music,"Öö, nem hagynád abba a zenélést?","Uh, can you not play music?"
miért,why,Miért?,Why?
én | csak; éppen | én | ne; nem | mint; kedvelni | ez; az,i | just | i | don't | like | it,Én csak... nem tetszik.,I just-- I don't like it.
ez van; ez az | minden | szomorú | és | mindenki | be; bent; -ban; -ben | fájdalom,it's | all | sad | and | everyone | in | pain,"Az egész olyan... szomorú, és mindenki szenved.","It's all... sad, and everyone's in pain."
rendben,okay,Rendben.,Okay.
nos; jól | gyerünk; csináljuk | látni,well | let's | see,Lássuk.,"Well, let's see."
Jézus | Krisztus | én vagyok | annyira; így | kék | minden | a; az | idő,jesus | christ | i'm | so | blue | all | the | time,"Jézusom, állandóan olyan szomorú vagyok...","Jesus Christ, I'm so blue all the time..."
látni,see,Látod?,See?
az; ez az | szomorú,that's | sad,Ez szomorú.,That's sad.
minden | rendben; helyes | gyerünk; csináljuk,all | right | let's,"Rendben, akkor...","All right, let's..."
én vagyok | minden | ki; végig | -nak; -nek; valaminek a | szeretni; szerelem,i'm | all | out | of | love,Már semmi szeretet nem maradt bennem,I'm all out of love
mi | lenni | én | nélkül | te; ön,what | be | i | without | you,Mi vagyok nélküled...,What am I without you...
ott; tessék | te; ön | menni,there | you | go,Tessék.,There you go.
annyira; így | magányos,so | lonely,Olyan magányos,So lo-o-o-onely
magányos,lonely,Magányos...,Lo-o-o-onely...
igen | gyerünk; csináljuk | csak; éppen | fordulni; sor | az; hogy | le; távol,yeah | let's | just | turn | that | off,"Igen, ezt inkább kapcsoljuk ki.","Yeah, let's just turn that off."
hé; szia,hey,Szia.,Hey.
hogyan | lenni | te; ön | srác; fickó,how | be | you | guy,"Hogy vagytok, srácok?",How are you guys?
szia,hi,Szia.,Hi.
ez | lenni | az én | anya,this | be | my | mom,Ő az anyukám.,This is my mom.
ő; ő van | soha | lenni | -hoz; -hez; felé | börtön,she's | never | be | to | prison,Ő még sosem volt börtönben.,She's never been to prison.
ó,oh,Ó.,Oh.
én | akarni | -hoz; -hez; felé | engedni | te; ön | tudni; ismerni | az; hogy | mi | lenni | van neki; birtokolni; kell | egy | anya | nap | ebéd | be; bent; -ban; -ben | egy | pár | -nak; -nek; valaminek a | hét | be; bent; -ban; -ben | a; az | udvar,i | want | to | let | you | know | that | we | be | have | a | mother | day | lunch | in | a | couple | of | week | in | the | courtyard,"Szerettem volna szólni, hogy pár hét múlva anyák napi ebédet tartunk az udvaron.",I wanted to let you know that we are having a Mother's Day lunch in a couple of weeks in the courtyard.
jönni,come,Gyere el.,Come.
ez majd; ez fog | lenni | szórakoztató; móka,it'll | be | fun,Jó móka lesz.,It'll be fun.
ez van; ez az | egy | batyus étkezés,it's | a | potluck,Mindenki hoz valamit.,It's a potluck.
öö,um,Ööö...,Um...
igen,yeah,Igen.,Yeah.
rendben,okay,Rendben.,Okay.
igen,yeah,Igen.,Yeah.
én | volna; tenne | szeretni; szerelem | -hoz; -hez; felé,i | would | love | to,Nagyon szeretném.,I-I would love to.
ha | te; ön | van neki; birtokolni; kell | bármilyen; valamennyi | extra; plusz | szék | mi | soha | van neki; birtokolni; kell | elég,if | you | have | any | extra | chair | we | never | have | enough,"Ha van néhány fölösleges széketek, nekünk sosem elég.","If you have any extra chairs, we never have enough."
ő | nem ...ik | még; páros | van neki; birtokolni; kell | egy | ágy,she | doesn't | even | have | a | bed,Még ágya sincs.,She doesn't even have a bed.
ez; az | lenni | jó; kedves | találkozni; megismerni | te; ön,it | be | nice | meet | you,"Örülök, hogy megismertelek.",It was nice meeting you.
korábban; előtt | én | találkozni; megismerni | te; ön | kedves,before | i | meet | you | dear,"Mielőtt megismertelek, kedvesem","Before I met you, dear"
én | nem tudott | szembenézni; arc | az én | félelem,i | couldn't | face | my | fear,Nem tudtam szembenézni a félelmeimmel.,I couldn't face my fears
én | lenni | őszintétlen | ott; tessék | lenni,i | be | insincere | there | be,"Nem voltam őszinte, volt...","I was insincere, there was..."
ó | ez van; ez az | forgalmas; elfoglalt,oh | it's | busy,"Ó, nagy a forgalom.","Oh, it's busy."
te; ön | rendben,you | okay,Jól vagy?,You okay?
igen,yeah,Igen.,Yeah.
igen,yeah,Igen.,Yeah.
igen,yeah,Igen?,Yeah?
öö | én | akarni | -hoz; -hez; felé | kérdezni; kérni | ha | öö | te; ön | srác; fickó | van neki; birtokolni; kell | bármilyen; valamennyi | tartalék; fölösleges | mint; kedvelni | asztal | vagy | szék | az; hogy | én | tudna; lehetne | kölcsönkérni,uh | i | want | to | ask | if | um | you | guy | have | any | spare | like | table | or | chair | that | i | could | borrow,"Öö, azt akartam kérdezni, nincs-e esetleg néhány fölösleges asztalotok vagy széketek, amit kölcsönkérhetnék?","Uh, I wanted to ask if, um, you guys had any spare, like, tables or chairs that I could borrow?"
igen | én | gondolni | annyira; így,yeah | i | think | so,"Igen, azt hiszem, van.","Yeah, I think so."
én | tudna; lehetne | megmutatni; megjelenni; műsor | te; ön | igazi; valódi; nagyon | gyors; gyorsan,i | could | show | you | real | fast,Gyorsan megmutatom.,I could show you real fast.
rendben,okay,Rendben.,Okay.
igen,yeah,Igen.,Yeah.
megköszönni | te; ön,thank | you,Köszönöm.,Thank you.
igen,yeah,Igen?,Yeah?
öö,uh,Ööö...,Uh...
igen,yeah,Igen.,Yeah.
ó | igen,oh | yeah,"Ó, igen.","Oh, yeah."
tökéletes,perfect,Tökéletes.,Perfect.
igen,yeah,Igen?,Yeah?
megköszönni | te; ön | annyira; így | nagyon; sok,thank | you | so | much,Nagyon köszönöm.,Thank you so much.
te vagy; ön van | szívesen; üdvözölni,you're | welcome,Szívesen.,You're welcome.
annyira; így | mi van; mi a | -val; -vel | minden | a; az | bögre,so | what's | with | all | the | mug,Mi ez a sok bögre?,"So, what's with all the mugs?"
valaki | van neki; birtokolni; kell | egy | kávé | függőség,someone | have | a | coffee | addiction,Valaki kávéfüggő?,Someone have a coffee addiction?
öö | alkohol | valójában,uh | alcohol | actually,"Öö, valójában alkoholfüggő.","Uh, alcohol, actually."
ó | Isten,oh | god,Istenem.,"Oh, God."
én vagyok | annyira; így | sajnálom,i'm | so | sorry,Nagyon sajnálom.,I'm so sorry.
nem,no,Nem.,No.
rossz | rossz | vicc,bad | bad | joke,Rossz... rossz vicc volt.,Bad... bad joke.
nem | te vagy; ön van | jó; jól,no | you're | good,"Nem, semmi baj.","No, you're good."
nem | van | nem | titok | itt; tessék,no | there's | no | secret | here,"Nem, itt nincsenek titkok.","No, there's no secrets here."
minden | hét | -hoz; -hez; felé | megemlékezni | az én | józanság | Ledger | megkapni; megérteni | engem; nekem | egy | bögre,every | week | to | commemorate | my | sobriety | ledger | get | me | a | mug,Ledger minden héten vesz nekem egy bögrét a józanságom megünneplésére.,"Every week, to commemorate my sobriety, Ledger gets me a mug."
az; ez az | jó; kedves,that's | nice,Ez kedves.,That's nice.
igen,yeah,Igen.,Yeah.
kell; biztosan | lenni | nehéz; kemény | dolgozni; munka | be; bent; -ban; -ben | egy | bár; kocsma | azért; bár,must | be | hard | work | in | a | bar | though,Azért nehéz lehet egy bárban dolgozni.,"Must be hard working in a bar, though."
hm | néha,mm | sometimes,"Hm, néha.","Mm, sometimes."
ez; az | volna; tenne | lenni | ha | ő | valójában | csinálni | bármilyen; valamennyi | dolgozni; munka,it | would | be | if | he | actually | do | any | work,"Az lenne, ha valóban végezne is valami munkát.",It would be if he actually did any work.
te; ön | srác; fickó | lenni | tisztában van | ez van; ez az | péntek | éjszaka; este | rendben; helyes,you | guy | be | aware | it's | friday | night | right,"Ugye tudjátok, hogy péntek este van?","You guys are aware it's Friday night, right?"
én vagyok | sajnálom,i'm | sorry,Sajnálom.,I'm sorry.
én | kérdezni; kérni | őt; neki | neki; számára | segíteni; segítség,i | ask | him | for | help,"Megkértem, hogy segítsen.",I asked him for help.
igen,yeah,Igen.,Yeah.
aha,mm-hmm,Aha.,Mm-hmm.
megköszönni | te; ön,thank | you,Köszönöm.,Thank you.
öö | fogok | lenni | vissza | késő; késésben,uh | i'll | be | back | late,Később visszajövök.,"Uh, I'll be back later."
te; ön | srác; fickó | lenni | tisztában van | ez van; ez az | péntek | éjszaka; este | rendben; helyes | aha,you | guy | be | aware | it's | friday | night | right | uh-huh,"„Ugye tudjátok, hogy péntek este van?” – Aha.","""You guys are aware it's Friday night, right?"" -Uh-huh."
mikor; amikor | a; az | nap | menni | le; lent | rajta; -on; -en; -ön | az én | oldal | -nak; -nek; valaminek a | város,when | the | sun | go | down | on | my | side | of | town,Amikor lemegy a nap a városnak ezen a felén.,When the sun goes down on my side of town
az; hogy | magányos | érezni | jönni | -hoz; -hez; felé | az én | ajtó,that | lonesome | feel | come | to | my | door,Az a magányos érzés bekopog hozzám.,That lonesome feeling comes to my door
és | a; az | teljes; egész | világ,and | the | whole | world,És az egész világ,And the whole world
fordulni; sor | kék,turn | blue,Kékbe borul,Turns blue
én | tölteni; költeni | legtöbb; leginkább | minden | éjszaka; este,i | spend | most | every | night,Szinte minden éjszakát,I spend most every night
alatt | a; az | fény; könnyű,beneath | the | light,A fény alatt.,Beneath the light
-nak; -nek; valaminek a | egy | neon | hold,of | a | neon | moon,Egy neonhold fénye alatt töltök,Of a neon moon
ha | te; ön | elveszíteni | a te; az ön | egy | és | csak,if | you | lose | your | one | and | only,Ha elveszíted az egyetlent,If you lose your one and only
van | mindig | szoba; terem | itt; tessék | neki; számára | a; az | magányos,there's | always | room | here | for | the | lonely,Itt mindig jut hely a magányosaknak,There's always room here for the lonely
-hoz; -hez; felé | nézni; figyelni | a te; az ön | eltörni; megszakítani | álom,to | watch | your | break | dream,Hogy nézzék szertefoszlott álmaikat,To watch your broken dreams
táncolni | be; bent; -ban; -ben | és | ki; végig | -nak; -nek; valaminek a | a; az | fénysugár,dance | in | and | out | of | the | beam,Táncolj ki-be a fénysugarak közé.,Dance in and out of the beams
-nak; -nek; valaminek a | egy | neon | hold,of | a | neon | moon,Egy neonhold fényében.,Of a neon moon.
várni,wait,Várj.,Wait.
te; ön | megkapni; megérteni | egy | telefon,you | get | a | phone,Van telefonod?,You got a phone?
végre,finally,Végre.,Finally.
nézni | -nál; -nél | te; ön,look | at | you,Nézzenek oda.,Look at you.
itt; tessék,here,Tessék.,Here.
adni | engem; nekem | a te; az ön | szám,give | me | your | number,Add meg a számodat.,Give me your number.
nos; jól | mi | ha | én | ne; nem | akarni | -hoz; -hez; felé | adni | ez; az | -hoz; -hez; felé | te; ön,well | what | if | i | don't | want | to | give | it | to | you,És ha nem akarom odaadni?,"Well, what if I don't want to give it to you?"
nos; jól | én vagyok | a te; az ön | főnök | és | én | kell; szüksége van | -hoz; -hez; felé | hívni | az én | alkalmazott,well | i'm | your | boss | and | i | need | to | call | my | employee,"A főnököd vagyok, fel kell tudnom hívni az alkalmazottaimat.","Well, I'm your boss, and I need to call my employees."
hm,mm,Hm.,Mm.
rendben; helyes,right,Rendben.,Right.
-nak; -nek; valaminek a | természetesen; irány,of | course,Persze.,Of course.
mi | lenni | az; hogy | neki; számára,what | be | that | for,Ezt miért kaptam?,What was that for?
csak; éppen | be; bent; -ban; -ben | eset | én | nem tud | hely | a; az | név,just | in | case | i | can't | place | the | name,"Arra az esetre, ha nem tudnám hová tenni a nevet.",Just in case I can't place the name.
én | akarni | -hoz; -hez; felé | megmutatni; megjelenni; műsor | te; ön | valami,i | want | to | show | you | something,Mutatni akarok valamit.,I want to show you something.
ellenőrizni | a te; az ön | telefon,check | your | phone,Nézd meg a telefonodat.,Check your phone.
ez van; ez az | egy | lejátszási lista,it's | a | playlist,Ez egy lejátszási lista.,It's a playlist.
én | mondani; elmondani | te; ön | az; hogy,i | tell | you | that,"Mondtam, hogy...",I told you that...
csak; éppen | nézni | -nál; -nél | ez; az,just | look | at | it,Csak nézd meg.,Just look at it.
ez van; ez az | egy | boldog | lejátszási lista,it's | a | happy | playlist,Ez egy vidám lejátszási lista.,It's a happy playlist.
nem | minden | zene | nyomorult; lehangoló,not | all | music | miserable,Nem minden zene nyomorúságos.,Not all music's miserable.
lenni | az; hogy | buta,be | that | stupid,Ez hülyeség volt?,Was that stupid?
nem | buta | -nál; -nél | minden,not | stupid | at | all,Egyáltalán nem ostobaság.,Not stupid at all.
te; ön | aludni | rajta; -on; -en; -ön | a; az | kanapé,you | sleep | on | the | couch,A kanapén alszol?,You sleep on the couch?
én | megkapni; megérteni | valami | neki; számára | te; ön,i | get | something | for | you,Hoztam neked valamit.,I got something for you.
várni; lógni | szorosan; tarts ki,hang | tight,Tarts ki.,Hang tight.
mi | lenni | én | csinálni | Ivy,what | be | i | do | ivy,"Mit művelek, Ivy?","What am I doing, Ivy?"
mi van; mi a | öö,what's | um,"Mi is az, ööö...","What's, um..."
én | ne; nem | tudni; ismerni | ha | te; ön | akarni | ez,i | don't | know | if | you | want | this,"Nem tudom, szeretnéd-e ezt.",I don't know if you want this.
öö,uh,Ööö...,Uh...
ez,this,Ez...,This...
ó,oh,Ó.,Oh.
ó,oh,Ó.,Oh.
hűha,wow,Hűha.,Wow.
lenni | rész | -nak; -nek; valaminek a | az én | táborozni | felszerelés,be | part | of | my | camp | gear,...a kempingfelszerelésem része.,...is part of my camping gear.
én | látni | te; ön | táborozni | mint; kedvelni | egy | hercegnő,i | see | you | camp | like | a | princess,"Látom, hercegnő módjára kempingezel.",I see you camp like a princess.
te vagy; ön van | a; az | egy | ki | ellopni | ez,you're | the | one | who | steal | this,Te loptad el ezt?,You're the one who stole this?
komolyan | Kenna,seriously | kenna,"Komolyan, Kenna?","Seriously, Kenna?"
én vagyok | ki; végig | itt; tessék | elárulni | mindenki | én | szeretni; szerelem | mellett; által | segíteni; segítség | te; ön | ki; végig | és | te vagy; ön van | ellopni | a; az | egy | dolog | csinálni; készíteni; elkövetni | -hoz; -hez; felé | tisztelet; megtisztelni | őt; neki,i'm | out | here | betray | everyone | i | love | by | help | you | out | and | you're | steal | the | one | thing | make | to | honor | him,"Én itt mindenkit elárulok, akit szeretek, csak hogy segítsek neked, te pedig ellopod az egyetlen dolgot, amit az ő tiszteletére készítettek?","I'm out here betraying everyone I love by helping you out, and you're stealing the one thing made to honor him?"
Scotty | gyűlölni | emlékhely; emlékmű,scotty | hate | memorial,Scotty utálta az emlékhelyeket.,Scotty hated memorials.
én | lenni | csinálni | őt; neki | egy | szívesség,i | be | do | him | a | favor,Szívességet tettem neki.,I was doing him a favor.
Jézus | Krisztus,jesus | christ,Jézus Krisztus.,Jesus Christ.
te; ön | még; mozdulatlan | gondolni | én | menni | -hoz; -hez; felé | a te; az ön | bár; kocsma | -val; -vel | egy | hátsó szándék; napirend,you | still | think | i | go | to | your | bar | with | an | agenda,"Még mindig azt hiszed, hátsó szándékkal mentem a bárodba.",You still think I went to your bar with an agenda.
hm,hmm,Hmm.,Hmm.
nos; jól | én | nem ...t,well | i | didn't,Pedig nem.,"Well, I didn't."
te; ön | tud/képes | menni | most,you | can | go | now,Most már elmehetsz.,You can go now.
rohadt | ez; az | Kenna,goddamn | it | kenna,"A fenébe, Kenna.","Goddamn it, Kenna."
mi | nem tud,we | can't,Nem lehet.,We can't.
ez van; ez az | csak; éppen | fog; készül valamire | csinálni; készíteni; elkövetni | ez; az | annyira; így | nagyon; sok | rossz,it's | just | gonna | make | it | so | much | bad,Ettől csak sokkal rosszabb lesz.,It's just gonna make it so much worse.
én | tudni; ismerni,i | know,Tudom.,I know.
én vagyok | sajnálom,i'm | sorry,Sajnálom.,I'm sorry.
az; hogy | ez; az,that | it,Ennyi?,That it?
igen,yeah,Igen.,Yeah.
lenni | ez | a te; az ön,be | this | your,Ez a tiéd?,Is this yours?
rendben,okay,Rendben.,Okay.
megköszönni | te; ön,thank | you,Köszönöm.,Thank you.
ott; tessék,there,Tessék.,There.
Kenna | Rowan,kenna | rowan,Kenna Rowan?,Kenna Rowan?
igen,yeah,Igen.,Yeah.
te már; neked van | lenni | kézbesíteni; kiszolgálni,you've | be | serve,Megkaptad az idézést.,You've been served.
az én | láb | lenni | átázni; eláztatni | fájó,my | leg | be | soak | sore,A lábam teljesen átázott és fáj.,My legs are soaking sore.
ők; ők vannak | mi,they're | what,Micsodák?,They're what?
te; ön | és | a te; az ön,you | and | your,Te és a te...,You and your...
az; hogy | lenni | egy | jó; jól | meccs; játék | te; ön,that | be | a | good | game | you,"Jó meccs volt, ügyes vagy.","That was a good game, you."
rendben | fészkelődő,okay | squirmy,"Jól van, te kis izgő-mozgó.","Okay, squirmy."
rendben,okay,Rendben.,Okay.
minden | beállítani; kész,all | set,Minden kész.,All set.
rendben | kész,okay | ready,"Rendben, készen állsz?","Okay, ready?"
hogyan | régi; idős | fog | én | lenni | mikor; amikor | te; ön | meghalni,how | old | will | i | be | when | you | die,"Hány éves leszek, amikor meghalsz?",How old will I be when you die?
te; ön | ne; nem | kell; szüksége van | -hoz; -hez; felé | aggódni; gond | -ról; -ről; körülbelül | az; hogy,you | don't | need | to | worry | about | that,Emiatt nem kell aggódnod.,You don't need to worry about that.
Ledger,ledger,Ledger?,Ledger?
minden | rendben,everything | okay,Minden rendben?,Everything okay?
igen,yeah,Igen.,Yeah.
öö,um,Ööö...,Um...
szeretni; szerelem | te; ön | D,love | you | d,"Szeretlek, D.","Love you, D."
köszönöm,thanks,Köszönöm.,Thanks.
igen,yep,Aha.,Yep.
én | nem tud | elhinni | ők | csinálni | ez,i | can't | believe | they | do | this,"Nem hiszem el, hogy ezt tették.",I can't believe they did this.
ha | én | próbálni | és | látni | őt; neki; az ő | újra | ők | tudna; lehetne | letartóztatni | engem; nekem,if | i | try | and | see | her | again | they | could | arrest | me,"Ha megpróbálom újra látni, letartóztathatnak.","If I try and see her again, they could arrest me."
ők; ők vannak | nem | fog; készül valamire | változni; változás | az ő; az övék | bánni; elme,they're | not | gonna | change | their | mind,Nem fogják meggondolni magukat.,They're not gonna change their minds.
akarni | -hoz; -hez; felé | vinni; elvenni | a; az | éjszaka; este | le; távol,want | to | take | the | night | off,Ki akarod venni az estét?,Want to take the night off?
nem | én | nem tud,no | i | can't,"Nem, nem tehetem.","No, I-I can't."
én | kell; szüksége van | a; az | óra,i | need | the | hour,Szükségem van a munkaórákra.,I need the hours.
mi | tudna; lehetne | megmutatni; megjelenni; műsor | fel; fent; várj | késő; késésben,we | could | show | up | late,Odaérhetnénk késve.,We could show up late.
hogy van; milyen | ez; az | menni,how's | it | go,Hogy mennek a dolgok?,How's it going?
te; ön | akarni | -hoz; -hez; felé | próbálni | Diem | kedvenc,you | want | to | try | diem | favorite,Megkóstolod Diem kedvencét?,You want to try Diem's favorite?
igen,yeah,Igen.,Yeah.
minden | rendben; helyes,all | right,Rendben.,All right.
