kedves; gyönyörű,lovely,Milyen kedves meglepetés!,What a lovely surprise!
lágy,soft,Lágy és tiszta hangja van.,She has a soft and clear voice.
sor,row,Az én ülésem a harmadik sorban van. A tiéd hol?,My seat is in the third row. Where are you sitting?
ifjúság; fiatalság,youth,"Élvezd az ifjúságod, amíg tart!",Enjoy your youth while it lasts.
zár,lock,Ezt a zárat nem bírom kinyitni.,I can't get this lock opened.
üzemanyag,fuel,Nem volt elég üzemanyag.,There was not enough fuel.
várakozás; elvárás,expectation,Az eredmény felülmúlta a várakozásainkat.,The result exceeded our expectations.
foglalkoztatás; munka,employment,Tavaly nőtt a foglalkoztatás.,Employment rose last year.
ünnepel,celebrate,Már van mit ünnepelnünk.,We now have something to celebrate.
szexuális,sexual,"A nők tárgyak, különösen szexuális tárgyak.","Women are objects, especially sexual objects."
váll,shoulder,Hogyan törted el a válladat?,How did you fracture your shoulder?
lélegzet,breath,A futó lélegzet után kapkodott.,The runner was gasping for breath.
egyre,increasingly,Egyre több a klímamenekült is.,"Increasingly, I'm also meeting climate refugees."
importál,import,Brazíliából importáljuk a kávét.,We import coffee from Brazil.
üveg,bottle,"Kérlek, ne igyál bele az üvegbe!",Please don't drink from the bottle.
magunk,ourselves,Ezt nem tudjuk mi magunk megtenni.,We can't do that by ourselves.
lap,sheet,Adj egy lapot!,Give me a sheet of paper.
motor,engine,Az a motor gőzzel működik.,The engine is driven by steam.
szereposztás; önt; gipsz,cast,Ma veszik le a gipszem.,I'm getting my cast off today.
konzervatív,conservative,Liberális vagy konzervatív vagy?,Are you a liberal or conservative?
harminc,thirty,Harminc perce kántálnak.,They've been chanting for thirty minutes.
utazás,journey,Csak most kezdődik az utazásunk.,Our journey is just beginning.
szembenállás,opposition,A szembeállítás hamis.,This is a false opposition.
megkönnyebbülés; enyhülés,relief,Megkönnyebbülés volt hallani a hírt.,It was a relief to hear the news.
adósság,debt,Törlesztenem kell egy adósságot.,I have a debt to pay.
tisztelet; megtisztel,honor,Nagy megtiszteltetés önnel találkozni.,It's a great honor to meet you.
kimenetel,outcome,A közelgő választás kimenetelét a legeslegnehezebb lesz megjósolni.,The outcome of the upcoming election will be the hardest ever to predict.
hibáztat,blame,"Ne hibáztasd magad azért, ami történt!",Don't blame yourself for what happened.
magyarázat,explanation,A magyarázat meghaladta a felfogóképességemet.,The explanation was beyond my understanding.
származik,arise,Sok baleset a gondatlanságból származik.,Many accidents arise from carelessness.
zenei,musical,"Ő az, akit úgy hívunk, hogy zenei zseni.",He is what we call a musical genius.
felgyógyul,recover,"Reméltem, hogy felgyógyul.",I had hoped that he would recover.
apa,dad,Miért nem válaszolsz apádnak?,Why don't you answer your dad?
nyújt; szakasz,stretch,Lassan nyújtsd ki a karodat!,Stretch your arms slowly.
kijelent,declare,"Kijelentette, hogy nem bűnös.",She declared that she was not guilty.
nyugdíjba megy,retire,Hány évesen mennek nyugdíjba a legtöbben?,At what age do most people retire?
apró,tiny,Megtennél nekem egy apró szívességet?,Can you do me a tiny favor?
óvatos,careful,"Légy óvatos, mikor átmész az úton.",Be careful when crossing the street.
megfelelő,suitable,Nincs megfelelő klíma és környezet.,There are no suitable climates or habitats.
őshonos; anyanyelvi; bennszülött,native,Anyanyelvi szinten beszél franciául.,He speaks French like a native.
gyümölcs,fruit,"Semmi mást nem eszik, csak gyümölcsöt.",He doesn't eat anything except fruit.
elemez,analyze,Ki akartam elemezni.,I wanted to analyze it.
szemtanú,witness,Szemtanú voltam.,I was a witness.
posta,mail,"Légy szíves, add postára nekem ezt a levelet.",Please mail this letter for me.
rémes,terrible,Ki volt az a rémes alak?,Who was that terrible man?
kutató,researcher,A kutató közzétette az eredményeit.,The researcher published her findings.
hétköznapi; szokásos,ordinary,Hétköznapi nap volt.,It was an ordinary day.
kiválasztás,selection,A zsűri kiválasztása hétfőn kezdődik.,Jury selection begins Monday.
bárhol,anywhere,Ülj le nyugodtan bárhová!,Feel free to sit anywhere you want.
mentális; szellemi,mental,Abba kell hagynunk az elmebetegség kriminalizálását.,"Also, we must stop criminalizing mental illness."
résztvevő,participant,Minden résztvevő oklevelet kapott.,Every participant got a certificate.
látomás,vision,Látomásom volt.,I had a vision.
személyiség,personality,Erős személyisége van.,She has a strong personality.
külön,specifically,Külön szólok a csoportokról.,And specifically of groups.
kövér,fat,Az a ruha kövérít téged.,That dress makes you look fat.
bejárat,entry,A betörő a nyitva hagyott bejárati ajtón keresztül jutott be.,"The burglar gained entry through the front door, which had been left unlocked."
társ,fellow,"Köszönöm, kedves TED dizájnrajongó társak!","Thank you, fellow TED design buffs."
vegyi anyag,chemical,Ezek is vegyi üzemek.,And these are also chemical factories.
elkap,capture,Elkapjuk őket.,We'll capture them.
tipp,tip,Kösz a tippet!,Thanks for the tip.
kedvezmény,discount,Legalább 30% kedvezményt kérek.,I want at least a 30% discount.
csúcs,peak,Hó födi a hegycsúcsot.,The mountain peak is covered with snow.
elnök,chairman,Az elnök összehívta az ülést.,The chairman called the meeting to order.
hányad,proportion,Ez pedig a lakosság bebörtönzött hányada.,This is the proportion of the population in prison.
fül,ear,Gyengéd szavakat suttogott a fülébe.,He whispered sweet nothings into her ear.
eltűnik,disappear,A varázsló elővarázsolta és eltüntette a madarakat.,The magician made birds appear and disappear.
kiált,shout,"Kiáltsák, bármit is látnak.",Just shout out anything you see.
udvar,yard,Három fa áll az udvaron.,There are three trees in the yard.
folytonos,constant,Torkig vagyok már a folytonos nyavalygásaitokkal!,I'm fed up with your constant complaining.
jelentősen,significantly,Három: Hozzunk jelentős változást valaki életébe!,"Three, change someone's life significantly."
domb,hill,A gyermekek lefutottak a dombról.,The children ran down the hill.
jelentős; tekintélyes,considerable,Jelentős kárt okozott.,It caused considerable damage.
utasítás,instruction,A gyermekneveléshez nem jár használati utasítás.,There's no instruction manual for parenthood.
intelligencia,intelligence,"Az intelligencia első jele az, ha kételkedünk önmagunkban.",To have doubts about oneself is the first sign of intelligence.
ideális; tökéletes,ideal,Az idő tökéletes volt.,The weather was ideal.
nép,folk,A fiatalok népdalokat énekeltek.,The youngsters were singing folk songs.
biztosan,surely,Biztosan tudod a választ.,You surely know the answer.
őr,guard,Jön egy őr.,There's a guard coming.
macska,cat,A macska lassan közelítette meg az egeret.,The cat slowly approached the mouse.
valamennyire,somewhat,És ezeket valamelyest észre is vettük.,And these were somewhat noticed.
csók,kiss,Mesélj az első csókodról!,Tell me about your first kiss.
bemutató,presentation,Részt vettem az egy órás bemutatón.,I attended the hour-long presentation.
közös; ízület,joint,Elfogadtak egy közös nyilatkozatot.,They agreed on a joint statement.
versenyez,compete,Ezzel senki nem versenyezhet.,Nobody can compete with that.
közvélemény-kutatás,poll,Tehetnénk egy közvélemény-kutatást?,Could we do a poll here?
gyenge,weak,"Úgy véled, hogy gyenge vagyok, igaz?","You think I'm weak, don't you?"
hit,faith,És ez növelte a hitem.,This gave me a greater faith.
csökkentés,reduction,"Az abszolút kockázat nagyjából 0,1%-kal csökkent.",The absolute risk reduction was about 0.1%.
foglal,reserve,Szeretnék foglalni egy asztalt három személyre.,I'd like to reserve a table for three.
panasz,complaint,Panaszt kívánok tenni.,I wish to make a complaint.
fúr,bore,Tehát ez a valaha végzett legmélyebb geológiai fúrás.,So it's the deepest geological bore hole ever drilled.
küldetés,mission,Ez egy veszélyes küldetés lesz.,This will be a very dangerous mission.
valahogy,somehow,Valahogy megoldjuk.,We'll solve it somehow.
hangnem; tónus,tone,Barátságos volt a hangneme.,His tone was friendly.
szomszédság,neighborhood,Nem lakik a szomszédságomban.,He doesn't live in my neighborhood.
utas,passenger,Nagyon kevés utas élte túl a balesetet.,Very few passengers survived the accident.
igazságosság,justice,"Ha bárhol igazságtalanság történik, az mindenhol fenyegeti az igazságot.",Injustice anywhere is a threat to justice everywhere.
szakasz; fázis,phase,Az építkezés első fázisa befejeződött.,The first phase of construction has been completed.
vékony,thin,Vágd a húst vékony csíkokra!,Cut the meat into thin strips.
rohan,rush,Van időnk. Nincs rohanás.,We have time. There's no rush.
hivatalos,formal,Szinte semmilyen formális képzettsége nem volt.,He had almost no formal education.
vallás,religion,"Vannak, akik nem hisznek egy vallásban sem.",Some people don't believe in any religion.
munkáltató,employer,"Ha ön munkáltató, alkalmazzon menekülteket.","If you're an employer, hire refugees."
visszautasít,reject,Visszautasította a férfi segítségét.,She rejected his offer of help.
utóbbi,latter,Itt egy példa az utóbbira.,And this example is the latter.
tányér,plate,Hozz egy tányért és szedj magadnak.,Get a plate and help yourself.
tilt,ban,Miért tiltottad le őket?,Why did you ban them?
lop,steal,Valaki ellopta a biciklimet.,Someone stole my bicycle.
tiltakozás,protest,Tiltakoznom kell.,I must protest.
mutató; index,index,Nézd meg a könyv végén lévő mutatót!,Check the index at the back.
szomorú,sad,Miért voltál olyan szomorú tegnap?,Why were you so sad yesterday?
gyakran,frequently,Gyakran elkésett az iskolából.,She was frequently late for school.
kör,circle,A tanulók körbe ültek.,The students sat in a circle.
hasznos,helpful,Bármi javaslat hasznos lenne.,Any suggestions would be helpful.
parancs,command,Kérésed számomra parancs.,Your wish is my command.
vonzó,attractive,Az ötlet nagyon vonzó.,The idea is very attractive.
beteg,sick,A beteg emberek általában pesszimisták.,Sick people tend to be pessimistic.
benyomás,impression,Próbálj meg jó benyomást kelteni!,Try to make a good impression.
képtelen,unable,Képtelen ezt megtenni.,He is unable to do it.
tréfa; vicc,joke,Ez most valami tréfa?,Is this some kind of joke?
ég,sky,Az égbolt megtelt repülőkkel.,The sky was filled with airplanes.
oszlop,column,Minden oszlop egy fejezet.,Every column is a chapter.
elektronikus,electronic,Az elektronikus kommunikációban egyértelműen számít a méret.,"Clearly, in electronic communications, size matters."
ráerőltet; kiszab,impose,Bírságot szabtak ki.,They imposed a fine.
bűnöző,criminal,A rendőrség elfogta a szökött bűnözőt.,The police captured the escaped criminal.
ezenkívül; emellett,besides,Ezenkívül nincs időnk.,"Besides, we have no time."
megfelelően,properly,Csukd be rendesen az ajtót!,Close the door properly.
antik,ancient,Akhilleusz egy antik görög hős volt.,Achilles was an ancient Greek hero.
part,coast,Végighajtottunk a parton.,We drove along the coast.
beteg; rossz,ill,"Sohase hallottam, hogy rosszat mondott másokról.",I've never heard her speak ill of others.
rúg,kick,"Remélem, hogy nem rúg ez a ló.",I hope this horse doesn't kick.
szorosan; alaposan,closely,Ez a kérdés szorosan kapcsolódik ahhoz.,This question is closely related to that one.
több,multiple,Több alkalommal meglátogattam Tomot Bostonban.,I've visited Tom multiple times in Boston.
elsőbbséget ad,yield,Miért ne használjunk elsőbbségadás kötelező táblát?,"So, why not use a yield sign?"
keresztül; útján,via,Az Egyesült Államokon keresztül ment Európába.,She went to Europe via the United States.
ötven,fifty,Ez a busz ötven férőhelyes.,This bus can hold fifty people.
jogszabály; törvényhozás,legislation,Az új jogszabály ma lép hatályba.,The new legislation takes effect today.
megye,county,A megye új kórházat épített.,The county built a new hospital.
ellentétben; nem hasonló,unlike,"Nem jellemző rá, hogy késik.",It is unlike him to be late.
mobil; mozgatható,mobile,Kölcsönkérhetem a mobiltelefonodat?,Can I borrow your mobile phone?
asszisztens,assistant,"Az asszisztense azt mondta, hogy itt várjak.",Your assistant told me to wait here.
végrehajt,implement,Végrehajthatott egy mintát.,It could implement a pattern.
diagram; táblázat,chart,Ehhez a táblázathoz ingyen hozzájuthatnak.,"You can get this chart, free."
kapcsol,attach,A résztvevők szívesen kapcsolnak emlékeket is a helyekhez.,Participants also love to attach memories to places.
pokol,hell,Valóságos pokollá tetted az életemet.,You made my life a living hell.
mindenütt,everywhere,A japán turisták mindenütt ott vannak.,Japanese tourists can be found everywhere.
tanácsol,advise,"Kérem, adjon tanácsot, hogy mit kellene tenni.",Please advise me on what to do.
háztartás,household,Egyre több házaspár végzi közösen a háztartási teendőket.,More and more married couples share household chores.
elismer,acknowledge,Elismerem a hibámat.,I acknowledge my mistake.
megjutalmaz,reward,"Ha megtanulja, megjutalmazod.","Gets it right, reward."
kelet,east,A Nap keleten kel fel.,The sun rises in the east.
kalap,hat,Fordítva van rajtad a kalapod.,You have your hat on backwards.
tudományos; akadémiai,academic,Bevett gyakorlat a kutatás világában.,It's a standard practice in the academic world.
szavazó,voter,Nálunk akadályozzák a szavazást.,We have voter suppression.
eközben,meanwhile,Eközben leszállt az éj.,"Meanwhile, night had fallen."
továbbá; ráadásul,furthermore,Ráadásul nincs időnk.,"Furthermore, we have no time."
vádol,accuse,Miért vádolt meg téged Tom?,Why did Tom accuse you?
tudományos,scientific,Ez egy tudományos folyóirat.,This is a scientific journal.
bér,wage,A dolgozók magasabb bért kértek.,The workers asked for a higher wage.
távollét,absence,Szörnyű baleset történt a távollétében.,A terrible accident happened in his absence.
épít; szerkezet,construct,Akkor hogyan építed fel a hitet?,"So, how do you construct belief?"
megjegyzés,remark,A hülye megjegyzésed csak olajat öntött a tűzre.,Your stupid remark just added fuel to the flames.
orvostudomány,medicine,Az orvostudományban tett legújabb lépések figyelemreméltóak.,The recent advances in medicine are remarkable.
professzor,professor,Professzor vagy?,Are you a professor?
ritka,rare,A türelem ritka erény manapság.,Patience is a rare virtue these days.
szándék,intention,Nem szándékozom bocsánatot kérni.,I have no intention of apologizing.
tucat,dozen,Vettem fél tucat tojást.,I bought half a dozen eggs.
település,settlement,A település eléggé elszigetelt.,The settlement is relatively isolated.
hézag,gap,"Szóval előttünk áll egy hatalmas kihívás, egy hatalmas hézag.","So we have this huge challenge, this huge gap."
széles körben,widely,Ezt a növényt széles körben mint gyógyszert alkalmazzák.,This plant is widely used as medicine.
minimum; legkevesebb,minimum,Nehéz megélni minimálbérből.,It's hard to get by on minimum wage.
északi,northern,Észak-Olaszországban élnek.,They live in northern Italy.
birtok; ingatlan,estate,Van egy barátom az ingatlanüzletben.,I have a friend in real estate.
egyformán; egyenlően,equally,A pénzt egyenlően osztották el.,The money was divided equally.
felfed; kitesz,expose,Ne tedd ki a gyógyszert magas hőmérsékletnek!,Do not expose the medicine to heat.
életben lévő,alive,Meglepetésemre életben volt.,"To my surprise, she was alive."
becsuk,shut,"Becsuknád, kérlek, az ablakot?",Would you please shut the window?
győzelem,victory,Ez fontos győzelem.,This is an important victory.
megold,resolve,Ma meg kell oldanunk ezt a problémát.,We must resolve this problem today.
kritikus,critic,A kritikus dicsérte a filmet.,The critic praised the film.
változó,variable,Most egy másik változót használtak mérésre.,Now they measured one other variable.
hatalmas,enormous,Hatalmas házban laknak.,They live in an enormous house.
édes,sweet,Mindig is édesszájú voltam.,I've always had a sweet tooth.
állandó,permanent,Talált egy állandó állást.,He found a permanent job.
érzés,emotion,"A düh emberi érzés, se nem jó, se nem rossz.","Anger is a human emotion, neither good nor bad."
követ; törekszik,pursue,Rossz indulattal üldözzük a boldogságot?,Do we pursue happiness with hostility?
magas,tall,A belvárosban sok magas épület van.,There are many tall buildings downtown.
sürget,urge,"Sürgetem önöket, tegyenek valamit.",I urge you to do something.
ellenség,enemy,Néha saját magam legnagyobb ellensége vagyok.,I'm my own worst enemy sometimes.
kinevez,appoint,Tomot kinevezték menedzserré.,Tom was appointed manager.
tej,milk,A tej sokkal táplálóbb a bornál.,Milk is more nutritious than wine.
tehetség,talent,Nincs tehetségem a művészethez.,I don't have any artistic talent.
szagol,smell,"Érzem a szagát annak, amit szagolsz.",I can smell what you're smelling.
korábbi; előzetes,prior,Nem volt előzetes figyelmeztetés.,There were no prior warnings.
elsőbbség; prioritás,priority,Ez nem élvez most prioritást.,That isn't a priority.
online,online,Ezt a könyvet online vettem.,I bought this book online.
kifejezés,phrase,Mi ennek a kifejezésnek a jelentése?,What's the meaning of this phrase?
pilóta,pilot,Ön ugye képzett pilóta?,"You're a certified pilot, aren't you?"
stabil,stable,Japán gazdasága még mindig stabil.,The economy of Japan is still stable.
csak,merely,"A boldogság nem csak abból áll, hogy sok tulajdonunk van.",Happiness isn't merely having many possessions.
fogadalom,resolution,Az én újévi fogadalmam a fogyás volt.,My New Year's resolution was to lose weight.
tudomására hoz,communicate,"Lehet a tudományról érhetően beszélni anélkül, hogy túlságosan leegyszerűsítenénk azt.",You can clearly communicate your science without compromising the ideas.
sérülés,injury,"Nagyon veszélyes sport, ahol egy kis hiba is súlyos sérüléshez vezethet.","It's a very dangerous sport, where a slight mistake can lead to serious injury."
hatalmas,vast,Hatalmas sivatag terült el előttünk.,A vast desert lay before us.
kiállítás,exhibition,"És ez az, amire ez a kiállítás összpontosít.",And this is what this exhibition looks at.
producer; gyártó,producer,A producer jóváhagyta a filmet.,The producer approved the film.
regionális,regional,"Kormányokkal kell együtt dolgozzunk, regionális szinten.",We need to work with governments in regional levels.
azonnali; közvetlen,immediate,Azonnali választ kérünk.,We need an immediate answer.
incidens,incident,Senki sem sérült meg az incidensben.,Nobody was hurt in the incident.
gyermekkor,childhood,Vidéken töltötte a gyermekkorát.,He spent his childhood in the country.
vázlat,draft,Itt van a beszédemnek egy hozzávetőleges vázlata.,Here's a rough draft of my speech.
nyelvbotlás,slip,"Legyünk méltányosak, ez csak nyelvbotlás volt.","And it was a slip of the tongue, let's be fair."
kísér,accompany,Hadd kísérjelek el.,Allow me to accompany you.
politikus,politician,"Úgy beszélsz, mint egy politikus.",You talk like a politician.
dühös,angry,Emiatt lett dühös.,That's the reason he became angry.
kopogás,knock,"Kérlek, kopogj, mielőtt bejössz!",Please knock before you come in.
mag,seed,A parasztok tavasszal szórják el a magvakat.,Farmers sow seeds in the spring.
fizetés,salary,Panaszkodott az alacsony fizetésem miatt.,She complained about my low salary.
szemléltet,illustrate,Hadd szemléltessem ezt egy példával.,Let me illustrate with an example.
sugall,imply,Mire próbálsz célozni?,What are you trying to imply?
reggeli,breakfast,"Már reggeliztél, nem?","You've already had breakfast, haven't you?"
ideiglenes,temporary,Ideiglenes kormányt hoztak létre.,A temporary government was established.
liberális; szabadelvű,liberal,Liberális nézetei vannak.,She has liberal views.
tó,lake,A holdfény a tó felületén tükröződött.,The moonlight reflected on the lake.
képesít,qualify,Van képesítésed rá?,Are you qualified to do that?
versenyképes,competitive,Szerintem versenyképesek tudunk lenni.,I think we can be competitive.
igazán,truly,Igazán remek étel volt.,It was a truly superb meal.
szia,hi,Szia! Hogy vagy?,"Hi, how're you doing?"
sárga,yellow,Sárga ruhát viselt.,She was wearing a yellow dress.
szokás,habit,Nem vagyok a szokások rabja.,I'm not a creature of habit.
korong,disk,A bolygó furcsán kötődött a koronghoz.,The planet was weirdly connected to the disk.
mag; lényeg,core,"Hámozd meg az almákat, vágd félbe őket, vágd ki a magházukat.","Peel the apples and cut them in half, cutting out the core."
érzelmi,emotional,Próbálom leküzdeni az érzelmeimet éppen.,I'm trying not to get emotional.
repülőgép,aircraft,Lelőttük az ellenséges repülőgépet.,We shot down enemy aircraft.
én; önmaga,self,"Az Önvaló, önmagad tudatában vagy.",The self: you are self-aware.
fém,metal,A vas nagyon hasznos fém.,Iron is a very useful metal.
lét,existence,Hiszel a szellemek létezésében?,Do you believe in the existence of ghosts?
csont,bone,A kutya a csontot rágcsálta.,The dog chewed on the bone.
bizottság; panel,panel,Az utolsó panelhez akarok eljutni.,I just want to get to the last panel.
fő; kiváló,prime,És itt egy kiváló példa.,And here's a prime example.
időpont,appointment,"Sajnálom, de már előre lebeszélt időpontom van.",I'm sorry. I have a previous appointment.
hangsúlyoz,emphasize,Különösen ezt a pontot akarom hangsúlyozni.,I want to emphasize this point in particular.
maximum; legnagyobb,maximum,A legnagyobb sebesség nyolcvan.,The maximum speed is eighty.
hatékonyan,effectively,Gyakorlatilag mennyire okos ez az ember?,"Effectively, how smart is this person?"
máshol,elsewhere,Ezt valahol máshol kell megtenned.,You'll have to do that elsewhere.
zavar,bother,Nem akartam önt zavarni.,I didn't mean to bother you.
kezdeményezés,initiative,Van-e esélye ennek a kezdeményezésnek?,Does this initiative have a chance?
éles,sharp,Éles kést használj a paradicsomok szeleteléséhez.,Use a sharp knife to slice tomatoes.
étrend,diet,Meg kell változtatnom az étrendemet?,Do I have to change my diet?
mozgás,motion,Az égbolt állandó mozgásban van.,Our sky is in constant motion.
szürke,gray,A szürkének számos árnyalata van.,There are many shades of gray.
műanyag,plastic,Manapság minden műanyagból készül.,Nowadays everything is made of plastic.
komplikál,complicate,Ne komplikáld a dolgot!,Don't complicate the matter.
fegyelem,discipline,Egy nyelv tanulása fegyelmet igényel.,Learning a language requires discipline.
csalódást okoz,disappoint,"Remélem, nem kell csalódnom benned.",I hope you don't disappoint me.
főnök,boss,Ki a főnök a cégnél?,Who's the boss of this company?
feltevés,assumption,Ez a feltevés téves.,That assumption is wrong.
dermed,freeze,Dermesztő hideg van.,It's freezing.
szélsőséges,extreme,Kicsit szélsőséges ez a fajta gondolkodás.,His way of thinking is a bit extreme.
szakasz; átjáró,passage,Találtunk egy titkos átjárót az épületbe.,We found a secret passage into the building.
hírnév,reputation,A vállalatnak jó a hírneve.,The company has a good reputation.
előre,forth,Fel-alá járkált a szobában.,He walked back and forth in the room.
tárgyalás,negotiation,Nem volt tárgyalás.,There was no negotiation.
mechanizmus,mechanism,Mindenkinél ugyanaz a mechanizmus.,So everyone has the same mechanism.
kabát,coat,A kabátnak nincs zsebe.,The coat doesn't have any pockets.
demokrácia,democracy,A szólásszabadság a demokrácia sarokköve.,Freedom of speech is the cornerstone of democracy.
zseb,pocket,Kivett valamit a zsebéből.,He took something out of his pocket.
szerencsés,lucky,"Szerencséd van, hogy senki nem látta, hogy elmentél.",You're lucky nobody saw you leave.
baleset,crash,Minden utas meghalt a balesetben.,All the passengers were killed in the crash.
megfigyelés,observation,"Megengedi, hogy elmondjam egy megfigyelésemet?",Could you allow me to make an observation?
hús,meat,A hús gyorsan megromlik a melegben.,Meat decays quickly in warm weather.
koncentráció; összpontosítás,concentration,"Ami kell ehhez, az koncentráció és egyedüllét.",All it takes is concentration and solitude.
következmény,implication,Ennek a döntésnek súlyos következményei vannak.,This decision has serious implications.
érdemel,deserve,Csak a legjobbat érdemled.,You deserve nothing but the best.
szokatlan,unusual,Semmi szokatlan nem történt az utunk során.,Nothing unusual happened during our trip.
véd,defend,Meg kell védened magad.,You need to defend yourself.
klasszikus,classic,Ez egy klasszikus.,It's a classic.
király,king,A király az egész szigetet uralta.,The king reigned over the island.
kölcsönhatás,interaction,A kölcsönhatás fizikája bonyolult.,The physics of interaction are complex.
javítás,repair,Meg kell javítanom a hűtőszekrényt.,I have to repair the refrigerator.
összeomlik,collapse,Mi okozta a híd összeomlását?,What caused the bridge to collapse?
kölcsönkér,borrow,Kölcsönkérhetem a tolladat?,Can I borrow your pen?
alapvető,fundamental,Ez alapvető különbség.,This is a fundamental difference.
később; azután,afterward,Azután rosszul éreztem magam.,I felt bad afterwards.
fogás,dish,"A bosszú olyan fogás, melyet legjobb hidegen tálalni.",Revenge is a dish which is best served cold.
külföldön,abroad,Könnyen alkalmazkodtak a külföldi élethez.,They easily adapted to living abroad.
lélek,soul,Egy léleknek sem mondom el.,I won't tell a soul.
képes,capable,Sokkal több mindenre is képes vagy.,You're capable of so much more.
legyőz,defeat,Soha nem fogtok engem legyőzni.,You'll never be able to defeat me.
elnöki,presidential,Az elnökválasztás májusban lesz.,The presidential election is in May.
tökéletesen,perfectly,Tökéletesen beszél angolul.,She speaks English perfectly.
javít; fokoz,enhance,A fokhagyma fokozza az ételek ízét.,Garlic enhances the flavor of meals.
büszke,proud,"Büszke vagyok arra, amit véghez vittem.",I'm proud of what I've accomplished.
vészhelyzet,emergency,Vészhelyzetben tárcsázzuk a 119-et.,"In case of emergency, call 119."
oktatási,educational,Ez egy oktatási játék gyerekeknek.,It's an educational game for children.
megkülönböztet,distinguish,Egy idő után a szem képes nagyon jól megkülönböztetni ezeket.,"So the eye, after a while, can distinguish these two very well."
jelentős; tekintélyes,substantial,Jelentős nyereséget értek el.,They made a substantial profit.
közeli,nearby,Van a közelben benzinkút?,Is there a gas station nearby?
gyártó,manufacturer,A magasságról átkapcsolhatunk modellre és gyártóra.,You can also toggle between altitude for model and manufacturer.
csúszik,slide,Gyermekek csúszkáltak a jégen.,The children were sliding on the ice.
értékes,valuable,Ez a gyűrű nagyon értékes.,This ring is very valuable.
személyesen,personally,"Nekem személy szerint az a meggyőződésem, hogy neked van igazad.",I personally believe that you're right.
mell; emlő,breast,Csomót talált a mellében.,She found a lump in her breast.
megbirkózik,cope,Megbirkózik a gondokkal.,He can cope with the problems.
körülbelül,approximately,Körülbelül harminc embert tartóztattak le.,Approximately thirty people were arrested.
szállás,accommodation,A légitársaság nagylelkű gesztusként ingyenes szállást biztosított a repülőtéren rekedt utasok számára.,The airline provided free accommodation to stranded passengers as a goodwill gesture.
kiemel,highlight,"Kiemelik a 10 legolvasottabb, és 10 legtöbbször megosztott cikket.","They highlight the 10 most read, the 10 most shared stories."
riporter,reporter,Nem vagyok riporter.,I'm not a reporter.
éghajlat,climate,Itt nagyon száraz az éghajlat.,The climate here is very dry.
ing,shirt,Ki kell vasalnom az ingemet.,I need to iron my shirt.
kivétel,exception,Ezúttal kivételt teszek.,I'll make an exception this time.
vállalat; részvénytársaság,corporation,A vállalat ötszáz embert foglalkoztat.,The corporation employs five hundred people.
zseton,chip,Érzed a póker zsetont a kezedben?,Do you feel the poker chip in your hand?
győztes,winner,A győztes ingyenjegyet kap.,The winner gets a free ticket.
találkozás,encounter,"Akkor volt, hogy először találkoztunk.",That was our first encounter.
barna,brown,"Barna cipőt akarok, nem feketét.","I want brown shoes, not black ones."
lélegzik,breathe,Lélegezzen be a száján keresztül!,Breathe in through your mouth.
kifogás,excuse,Efféle kifogást nem tudok elfogadni.,I can't accept an excuse like that.
részben,partly,Részben igazunk volt.,We were partly right.
tenisz,tennis,Akarsz teniszezni?,Do you want to play tennis?
városi,urban,A városi élet zajos lehet.,Urban life can be noisy.
összekever,confuse,Nem kellene az üzletet a személyes ügyeiddel összekeverned.,You should not confuse business with personal affairs.
déli,southern,Olaszország Dél-Európában található.,Italy is in southern Europe.
kimenet; teljesítmény,output,A gyár növelte a termelését.,The factory increased its output.
szépség,beauty,Részt vett a szépségversenyen.,She participated in the beauty contest.
hatalmas,massive,Ez egy hatalmas vállalás.,It's a massive undertaking.
telepít,install,Telepítsünk betörésjelzőt!,Let's install a burglar alarm.
kiszámít,calculate,Ki tudod számítani a végösszeget?,Can you calculate the total?
egér,mouse,Egér van a konyhában.,There is a mouse in the kitchen.
matematika,mathematics,A matematika volt a kedvenc tantárgyam.,Mathematics was my favorite subject.
felső,upper,Az itt élő emberek a felső osztályba tartoznak.,The people living here belong to the upper class.
tizenkettő,twelve,"Ne aggódj, tizenkét óra előtt visszajövök.","Don't worry, I'll be back before twelve."
mű,creation,Ez négyezer új munkahely létrehozását tette lehetővé.,"That has allowed the creation of 4,000 new jobs."
elfoglal,occupy,Erőink elfoglalták a várost.,Our forces occupied the city.
vázlat,outline,Így tehát egyfajta vázlatot mutatok önöknek.,So I'm just going to provide you with a kind of outline.
elég,sufficient,"A jövedelme elégséges, hogy eltartsa a családját.",He has a sufficient income to support his family.
lényegében,essentially,Tomnak lényegében igaza volt.,Tom was essentially right.
frissítés,update,Az alkalmazás frissítést igényel.,The app needs an update.
szerencse,luck,Sok szerencsét a vizsgádhoz!,Good luck with your exam!
megőriz; tartósít,preserve,A jó szokásokat érdemes lenne megőrizni.,Good traditions should be preserved.
hasít,split,A tervünkbe beveszünk egy kevés hasított végű sörtét.,"So to our blueprint, we split some hairs."
hinta,swing,"Egy parkban vagyunk, és a gyermekünk hintázik.","We're at a park, and our kid is swinging on the swing."
betegség,illness,Betegség miatt hiányzott.,He was absent because of illness.
újságíró,journalist,A fiam újságíró.,My son is a journalist.
hirtelen,sudden,A hirtelen zaj szétrebbentette a madarakat.,The sudden noise scattered the birds.
